Fid,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging Station Location,Charging_Start_Time,Charging_EndTime,Energy_Consumed_kWh,Charging_Duration_hours,Charging_Rate_kW,Charging_Cost_USD,Vehicle_Age_years,Charger_Type,User_Type,Label
172.217.10.3-10.42.0.151-443-38094-6,Nissan Leaf,85,Station_234,New York,23-01-24 2:00,23-01-24 3:32,46.76604426,0.897608293,1.472549139,36.6989178,7,DC Fast Charger,Commuter,0
203.205.158.44-10.42.0.151-80-39958-6,Nissan Leaf,87.48862387,Station_282,Los Angeles,23-01-24 3:00,23-01-24 4:44,17.75977455,2.715262625,42.8224051,29.86525329,0,DC Fast Charger,Casual Driver,0
172.217.10.142-10.42.0.211-443-51753-6,Nissan Leaf,50,Station_25,Houston,23-01-24 4:00,23-01-24 7:57,79.39006382,2.714307816,19.13778917,21.85267826,4,Level 2,Commuter,0
10.42.0.211-103.235.46.212-38453-443-6,Hyundai Kona,100,Station_331,San Francisco,23-01-24 5:00,23-01-24 8:07,21.06915758,3.724054729,28.50901498,37.40768483,7,Level 1,Commuter,0
10.42.0.42-62.138.0.117-57347-80-6,Chevy Bolt,50,Station_279,New York,23-01-24 6:00,23-01-24 9:02,19.40252393,2.052873699,5.0108379,12.09640443,6,Level 1,Long-Distance Traveler,0
10.42.0.211-121.12.98.63-46634-80-6,Hyundai Kona,62,Station_226,Chicago,23-01-24 7:00,23-01-24 9:13,,1.744373778,27.83149924,36.42301294,6,DC Fast Charger,Casual Driver,0
208.80.154.224-10.42.0.211-443-34709-6,Chevy Bolt,85,Station_57,Los Angeles,23-01-24 8:00,23-01-24 9:44,44.87005618,1.587339771,41.41945903,34.23881023,3,Level 1,Commuter,1
202.77.129.150-10.42.0.42-80-36058-6,Chevy Bolt,62,Station_180,New York,23-01-24 9:00,23-01-24 11:37,46.21171801,3.413165992,48.97288766,28.83486129,4,Level 2,Casual Driver,0
10.42.0.211-64.71.142.110-60202-443-6,Nissan Leaf,85,Station_232,Houston,23-01-24 10:00,23-01-24 13:48,,4.141746359,34.69206917,32.2061168,2,Level 2,Casual Driver,0
10.42.0.211-10.42.0.1-62787-53-17,BMW i3,62,Station_382,Los Angeles,23-01-24 11:00,23-01-24 14:03,57.03840397,2.187880573,43.96739064,8.958090113,5,DC Fast Charger,Casual Driver,0
10.42.0.211-119.146.74.33-50668-443-6,Tesla Model 3,62,Station_343,San Francisco,23-01-24 12:00,23-01-24 13:25,32.93955896,3.26383962,38.70625781,29.96268706,2,DC Fast Charger,Casual Driver,0
10.42.0.211-10.42.0.1-8544-53-17,Nissan Leaf,75,Station_477,Los Angeles,23-01-24 13:00,23-01-24 13:51,63.02355463,1.328228592,8.559006857,17.57057593,9.076121184,Level 2,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-29339-53-17,Nissan Leaf,51.11291392,Station_287,Los Angeles,23-01-24 14:00,23-01-24 15:58,33.01397482,2.661667835,31.90399753,31.92329176,0,Level 2,Long-Distance Traveler,0
203.205.158.62-10.42.0.42-80-41499-6,BMW i3,62,Station_64,San Francisco,23-01-24 15:00,23-01-24 15:48,56.6174958,1.255428688,,37.14195812,4,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-123.125.115.164-42267-443-6,Tesla Model 3,50,Station_455,San Francisco,23-01-24 16:00,23-01-24 19:08,53.17397382,0.626534312,19.1491932,26.68776576,2,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-72.21.206.140-43242-443-6,Hyundai Kona,50,Station_232,Los Angeles,23-01-24 17:00,23-01-24 17:55,51.87067063,3.860721725,28.74682187,20.1903994,4,Level 2,Long-Distance Traveler,0
172.217.9.240-10.42.0.151-443-54663-6,Hyundai Kona,100,Station_289,San Francisco,23-01-24 18:00,23-01-24 21:19,64.30797978,2.47265805,33.3084678,14.19513062,6,DC Fast Charger,Commuter,1
10.42.0.211-10.42.0.1-14188-53-17,Nissan Leaf,75,Station_213,New York,23-01-24 19:00,23-01-24 22:18,4.288320356,2.459856159,38.84166728,41.86809853,5,Level 1,Casual Driver,0
207.253.122.41-10.42.0.42-80-46745-6,Tesla Model 3,85,Station_258,San Francisco,23-01-24 20:00,23-01-24 20:52,56.72762318,2.014009928,11.92634021,19.14476389,6,Level 2,Long-Distance Traveler,0
157.240.2.25-10.42.0.151-443-40848-6,Nissan Leaf,75,Station_18,San Francisco,23-01-24 21:00,23-01-24 22:16,44.90995547,0.893940776,16.74923596,32.16053904,6,Level 2,Casual Driver,0
172.217.10.110-10.42.0.151-443-51893-6,Chevy Bolt,85,Station_175,Los Angeles,23-01-24 22:00,23-01-24 22:42,13.8765576,2.164520934,46.75927145,9.886443112,7,DC Fast Charger,Long-Distance Traveler,1
10.42.0.211-114.112.89.213-42465-80-6,Nissan Leaf,62,Station_417,New York,23-01-24 23:00,24-01-24 0:35,39.37124123,1.411375548,26.03760746,27.08246763,5,DC Fast Charger,Long-Distance Traveler,0
209.10.120.26-10.42.0.211-80-60581-6,Nissan Leaf,46.66953089,Station_229,Chicago,24-01-24 0:00,24-01-24 3:43,11.75852247,3.042249562,34.72004456,13.28862701,3,Level 2,Commuter,0
10.42.0.211-54.225.74.80-59626-443-6,Hyundai Kona,100,Station_226,Chicago,24-01-24 1:00,24-01-24 3:53,49.89778841,2.401506165,44.04748118,37.87326035,2,DC Fast Charger,Casual Driver,0
216.58.219.228-10.42.0.42-443-33238-6,Hyundai Kona,85,Station_84,Houston,24-01-24 2:00,24-01-24 3:42,64.60983161,1.226894334,3.991359551,37.08082729,4,Level 1,Long-Distance Traveler,0
140.205.230.8-10.42.0.211-443-43626-6,Hyundai Kona,50,Station_291,San Francisco,24-01-24 3:00,24-01-24 6:05,12.59488857,3.42047996,13.28681165,25.13861353,2,DC Fast Charger,Long-Distance Traveler,1
151.101.21.63-10.42.0.211-443-48106-6,Chevy Bolt,75,Station_435,San Francisco,24-01-24 4:00,24-01-24 5:46,65.59742669,1.026892846,5.587311138,2.348075123,1,Level 2,Commuter,0
183.79.17.107-10.42.0.211-443-58470-6,Hyundai Kona,50,Station_370,New York,24-01-24 5:00,24-01-24 8:12,8.112447829,1.652458437,37.29155391,32.12876,1.957893907,DC Fast Charger,Casual Driver,0
10.42.0.211-10.42.0.1-7074-53-17,Tesla Model 3,85,Station_246,Chicago,24-01-24 6:00,24-01-24 9:18,48.96111526,2.967570122,28.59951519,12.32649015,4,Level 2,Casual Driver,0
10.42.0.42-47.89.69.218-56726-443-6,BMW i3,62,Station_402,Houston,24-01-24 7:00,24-01-24 10:54,34.38288065,2.520933069,6.558201297,22.8763766,7,Level 1,Long-Distance Traveler,0
10.42.0.42-123.125.29.220-49226-80-6,Tesla Model 3,50,Station_110,New York,24-01-24 8:00,24-01-24 9:00,52.55689588,1.038957966,37.50238774,26.92281538,1,Level 2,Commuter,0
180.149.138.197-10.42.0.151-80-41213-6,Tesla Model 3,62,Station_254,San Francisco,24-01-24 9:00,24-01-24 10:54,37.23027567,1.315829248,4.302635826,24.62547644,6,Level 1,Commuter,1
198.105.244.11-10.42.0.211-80-43555-6,Hyundai Kona,62,Station_88,Chicago,24-01-24 10:00,24-01-24 13:09,54.7848794,1.835515717,,30.79227218,4,Level 1,Long-Distance Traveler,0
172.217.10.142-10.42.0.211-443-54930-6,BMW i3,75,Station_72,Houston,24-01-24 11:00,24-01-24 14:31,37.42669941,2.353524458,16.98014038,5.466831569,6,Level 1,Casual Driver,0
172.217.10.14-10.42.0.42-443-57159-17,BMW i3,85,Station_381,Los Angeles,24-01-24 12:00,24-01-24 15:49,28.0793142,0.85194934,25.57611037,11.33612148,5,Level 1,Long-Distance Traveler,0
10.42.0.211-50.16.220.202-33413-443-6,BMW i3,62,Station_30,Chicago,24-01-24 13:00,24-01-24 14:28,79.78776886,1.446464436,,15.67662699,4,Level 1,Casual Driver,0
172.217.10.10-10.42.0.42-443-58004-6,Chevy Bolt,85,Station_172,Houston,24-01-24 14:00,24-01-24 15:10,75.62248861,1.747279577,16.79147373,30.05461855,2,DC Fast Charger,Commuter,0
10.42.0.211-74.6.105.9-45949-80-6,Hyundai Kona,85,Station_309,New York,24-01-24 15:00,24-01-24 17:21,48.57848685,3.589270673,1.722296154,22.01948188,1,Level 1,Long-Distance Traveler,0
172.217.12.165-10.42.0.42-443-48611-6,BMW i3,50,Station_394,Los Angeles,24-01-24 16:00,24-01-24 19:43,60.63745353,1.753845775,7.703067645,14.58892712,0,DC Fast Charger,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-25324-53-17,Chevy Bolt,75,Station_343,Houston,24-01-24 17:00,24-01-24 19:05,66.85109294,2.587561871,20.27113939,38.77129432,4,DC Fast Charger,Long-Distance Traveler,0
10.42.0.42-106.39.169.66-33142-443-6,Nissan Leaf,62,Station_436,Houston,24-01-24 18:00,24-01-24 21:31,32.34799933,3.914681797,15.17023592,16.52347117,1,DC Fast Charger,Casual Driver,0
174.35.73.78-10.42.0.151-80-48370-6,Nissan Leaf,47.00766204,Station_177,San Francisco,24-01-24 19:00,24-01-24 22:17,,0.94806198,3.581987961,19.0742907,4,Level 2,Casual Driver,0
172.217.7.164-10.42.0.42-443-59320-6,Chevy Bolt,15.42168148,Station_139,Chicago,24-01-24 20:00,24-01-24 22:31,67.70594564,3.920861301,13.86051817,33.83991939,0,Level 2,Commuter,0
172.217.12.170-10.42.0.211-443-50320-6,Chevy Bolt,91.28885271,Station_194,San Francisco,24-01-24 21:00,25-01-24 0:05,8.383690895,2.000267443,40.17788477,11.6762427,3,Level 1,Casual Driver,0
10.42.0.211-64.71.142.110-56875-443-6,Hyundai Kona,50,Station_186,Los Angeles,24-01-24 22:00,25-01-24 1:14,60.93981788,1.812472507,18.87937018,30.05560459,3.898678749,DC Fast Charger,Casual Driver,0
10.42.0.211-52.73.105.117-58055-443-6,Hyundai Kona,100,Station_218,Houston,24-01-24 23:00,25-01-24 1:14,,0.563698573,21.4576929,15.08908219,2,Level 2,Long-Distance Traveler,0
172.217.6.238-10.42.0.151-443-45890-6,Nissan Leaf,85,Station_164,San Francisco,25-01-24 0:00,25-01-24 3:42,,0.421840743,13.14003931,19.95380605,5,DC Fast Charger,Commuter,0
239.255.255.250-10.42.0.1-1900-40745-17,BMW i3,85,Station_161,Chicago,25-01-24 1:00,25-01-24 2:43,7.603711414,0.807193473,,5.584713217,3,Level 2,Commuter,0
183.79.249.252-10.42.0.42-443-39799-6,Nissan Leaf,85,Station_431,Los Angeles,25-01-24 2:00,25-01-24 5:32,70.53663659,2.484147323,42.09577517,19.80706246,6,DC Fast Charger,Long-Distance Traveler,0
172.217.10.77-10.42.0.151-443-47158-6,BMW i3,100,Station_13,New York,25-01-24 3:00,25-01-24 5:41,73.31591786,2.896990677,23.97348714,18.38799786,1,Level 2,Casual Driver,0
180.96.74.33-10.42.0.211-80-51037-6,BMW i3,50,Station_296,San Francisco,25-01-24 4:00,25-01-24 6:08,62.86785795,2.923176577,15.49002761,10.01092975,4,Level 1,Casual Driver,0
10.42.0.211-23.206.166.66-59702-80-6,Hyundai Kona,100,Station_89,Los Angeles,25-01-24 5:00,25-01-24 7:35,14.35520849,1.76629888,47.80486646,35.24659269,2,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-38574-53-17,Tesla Model 3,85,Station_324,New York,25-01-24 6:00,25-01-24 8:47,74.78969508,1.879862312,21.10837172,10.3422527,3,Level 1,Long-Distance Traveler,1
10.42.0.211-23.208.168.108-47381-80-6,Tesla Model 3,75,Station_42,San Francisco,25-01-24 7:00,25-01-24 10:24,41.98075323,1.732135443,14.09085874,37.6206353,4.814970203,DC Fast Charger,Casual Driver,0
180.149.138.210-10.42.0.211-80-58997-6,Chevy Bolt,91.77553028,Station_403,Los Angeles,25-01-24 8:00,25-01-24 9:44,66.82312116,2.98595497,11.89627328,22.68582478,5,Level 1,Commuter,0
172.217.10.106-10.42.0.211-443-60250-6,Hyundai Kona,50,Station_210,Los Angeles,25-01-24 9:00,25-01-24 9:43,47.18840894,3.330128112,5.340049724,29.79361388,3,Level 1,Long-Distance Traveler,0
10.42.0.151-52.94.232.195-34086-443-6,BMW i3,100,Station_229,San Francisco,25-01-24 10:00,25-01-24 11:07,46.29599735,2.153857224,10.60040169,13.90486818,6.817970665,Level 2,Casual Driver,0
172.217.11.46-10.42.0.151-443-40470-6,Tesla Model 3,75,Station_350,Los Angeles,25-01-24 11:00,25-01-24 13:49,37.10851773,2.938394117,20.08030772,20.35481155,1.896445307,Level 2,Long-Distance Traveler,0
172.217.10.66-10.42.0.211-443-55217-6,BMW i3,62,Station_275,Houston,25-01-24 12:00,25-01-24 13:14,71.97510218,1.057536324,23.65002521,32.02073545,5,Level 2,Commuter,0
10.42.0.211-77.234.41.79-49207-443-6,Tesla Model 3,85,Station_442,San Francisco,25-01-24 13:00,25-01-24 15:54,,3.735995769,22.12840796,31.0045626,4,Level 1,Commuter,0
10.42.0.151-52.84.134.181-48064-443-6,Tesla Model 3,50,Station_279,Los Angeles,25-01-24 14:00,25-01-24 17:57,45.13403808,2.01884819,,10.67635887,3,Level 2,Casual Driver,0
10.42.0.211-106.39.169.66-55304-80-6,Tesla Model 3,85,Station_251,New York,25-01-24 15:00,25-01-24 18:12,23.92092197,2.145806354,25.7966029,6.984975882,4.415774009,Level 2,Commuter,0
10.42.0.211-36.110.213.49-39789-443-6,Hyundai Kona,85,Station_310,New York,25-01-24 16:00,25-01-24 19:43,40.6309235,2.749739412,25.76719414,9.165930228,4,Level 1,Long-Distance Traveler,0
10.42.0.211-104.192.110.245-38033-80-6,Nissan Leaf,62,Station_208,Houston,25-01-24 17:00,25-01-24 18:44,75.40700954,3.15448654,17.72970872,9.081870691,0,Level 2,Commuter,0
209.85.144.154-10.42.0.211-443-33402-6,BMW i3,62,Station_321,San Francisco,25-01-24 18:00,25-01-24 21:18,,3.314983827,18.86581794,31.58342176,7,DC Fast Charger,Casual Driver,0
180.76.148.209-10.42.0.151-80-46987-6,Hyundai Kona,75,Station_140,Los Angeles,25-01-24 19:00,25-01-24 22:44,36.49027788,0.704754315,5.949301764,23.36364121,2,Level 2,Long-Distance Traveler,1
183.79.250.123-10.42.0.211-443-48380-6,Hyundai Kona,85,Station_280,Los Angeles,25-01-24 20:00,25-01-24 20:58,67.56014288,2.81123665,8.970549593,37.67046404,7,DC Fast Charger,Commuter,0
10.42.0.211-64.71.142.110-46736-80-6,Hyundai Kona,75,Station_34,New York,25-01-24 21:00,25-01-24 21:47,52.57470179,3.265989574,4.711583205,12.3288539,5,Level 2,Commuter,0
10.42.0.211-88.212.196.75-53982-443-6,Hyundai Kona,85,Station_309,Houston,25-01-24 22:00,25-01-24 22:49,28.27985715,2.693719409,13.22697476,24.96372469,0,Level 2,Commuter,0
172.217.6.238-10.42.0.151-80-57990-6,Hyundai Kona,62,Station_392,New York,25-01-24 23:00,25-01-24 23:43,28.8691248,1.15392075,32.83003789,46.05917303,4,DC Fast Charger,Casual Driver,0
10.42.0.211-74.6.105.13-56361-443-6,Chevy Bolt,85,Station_18,New York,26-01-24 0:00,26-01-24 3:11,13.11699851,3.537873195,,25.79954837,0.524095028,Level 1,Casual Driver,0
10.42.0.211-10.42.0.1-2234-53-17,BMW i3,50,Station_57,Houston,26-01-24 1:00,26-01-24 4:26,21.42275953,0.734879615,9.189077429,28.07289558,7,DC Fast Charger,Commuter,0
10.42.0.211-10.42.0.1-53817-53-17,Hyundai Kona,100,Station_112,San Francisco,26-01-24 2:00,26-01-24 3:23,45.11780648,3.952704738,4.273735085,7.070463344,0,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-64563-53-17,BMW i3,62,Station_5,Los Angeles,26-01-24 3:00,26-01-24 4:00,26.29222408,1.778820811,3.593327632,33.69455231,2,Level 2,Commuter,0
10.42.0.42-104.254.66.16-49949-80-6,Chevy Bolt,75,Station_410,San Francisco,26-01-24 4:00,26-01-24 5:27,51.63684234,0.783552125,14.6069844,13.47966679,0,Level 1,Long-Distance Traveler,0
157.56.52.45-10.42.0.151-40024-43477-17,Chevy Bolt,85,Station_414,Chicago,26-01-24 5:00,26-01-24 7:13,44.81719082,1.035858767,12.5468615,32.94204562,1.658013067,Level 1,Long-Distance Traveler,0
220.243.219.55-10.42.0.211-80-54829-6,BMW i3,50,Station_182,Chicago,26-01-24 6:00,26-01-24 9:19,19.36200574,2.536249342,29.6262428,35.25777163,7,DC Fast Charger,Casual Driver,0
10.42.0.211-31.13.71.7-57003-443-6,Tesla Model 3,75,Station_13,Chicago,26-01-24 7:00,26-01-24 10:35,55.39579144,2.253027296,31.55409656,12.86430721,6,Level 1,Commuter,0
10.42.0.211-115.239.210.141-39803-80-6,Nissan Leaf,50,Station_339,Houston,26-01-24 8:00,26-01-24 10:37,22.01644361,1.269157599,41.19625064,35.94010098,0,Level 1,Casual Driver,1
10.42.0.1-10.42.0.42-53-36241-17,Tesla Model 3,75,Station_285,New York,26-01-24 9:00,26-01-24 12:59,67.38186056,0.799210231,2.63696679,25.81518236,2,DC Fast Charger,Commuter,0
10.42.0.211-54.230.49.105-44389-443-6,Tesla Model 3,75,Station_259,San Francisco,26-01-24 10:00,26-01-24 13:07,68.23834405,2.710437199,8.991499199,39.6850224,7,Level 1,Long-Distance Traveler,1
219.142.78.162-10.42.0.211-80-57089-6,Tesla Model 3,62,Station_90,Los Angeles,26-01-24 11:00,26-01-24 11:54,67.13334039,1.234154803,27.9567152,32.69770059,4,Level 1,Casual Driver,0
10.42.0.211-118.123.114.134-46638-80-6,Hyundai Kona,75,Station_104,Chicago,26-01-24 12:00,26-01-24 15:40,42.91893734,3.165395418,13.10448059,22.07155669,5,DC Fast Charger,Casual Driver,0
174.35.73.97-10.42.0.211-80-54426-6,Chevy Bolt,50,Station_379,San Francisco,26-01-24 13:00,26-01-24 13:48,,0.894528504,15.33502267,22.6734294,0,DC Fast Charger,Casual Driver,0
10.42.0.151-72.21.207.148-35574-443-6,Tesla Model 3,62,Station_186,Chicago,26-01-24 14:00,26-01-24 17:49,35.32733225,1.47164376,44.67299946,25.36250423,3,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-54.192.38.236-54576-443-6,Chevy Bolt,62,Station_250,Chicago,26-01-24 15:00,26-01-24 17:45,74.51050318,1.589218758,7.994911673,29.59671413,1,Level 1,Casual Driver,0
172.217.6.195-10.42.0.151-443-49075-6,BMW i3,50,Station_255,Los Angeles,26-01-24 16:00,26-01-24 16:32,,1.009888846,37.57241997,17.34254109,6,Level 2,Commuter,0
10.42.0.151-10.42.0.1-8576-53-17,Nissan Leaf,85,Station_76,Houston,26-01-24 17:00,26-01-24 20:44,49.73870005,2.015517255,32.86836958,19.58495549,6,DC Fast Charger,Commuter,0
203.130.53.126-10.42.0.211-80-52100-6,BMW i3,1.536539743,Station_386,New York,26-01-24 18:00,26-01-24 19:55,23.52224181,1.844373851,42.3802714,0.671346505,5,DC Fast Charger,Long-Distance Traveler,0
172.217.3.110-10.42.0.211-443-51361-6,BMW i3,100,Station_459,Houston,26-01-24 19:00,26-01-24 22:58,44.95337165,1.592375622,34.04003944,26.37865051,5,Level 1,Casual Driver,0
10.42.0.151-10.42.0.1-38422-53-17,Hyundai Kona,121.2118924,Station_108,San Francisco,26-01-24 20:00,26-01-24 22:54,66.70523645,1.895220172,6.513656893,32.28523073,7,Level 2,Commuter,0
10.42.0.151-66.231.239.122-37378-80-6,Nissan Leaf,62,Station_156,Houston,26-01-24 21:00,26-01-24 23:51,44.06215479,2.714331888,12.63772843,5.449246049,3,Level 2,Casual Driver,0
151.101.21.140-10.42.0.211-443-43476-6,BMW i3,100,Station_82,San Francisco,26-01-24 22:00,26-01-24 22:38,14.02553302,2.276768301,30.77497307,10.7949894,7,Level 1,Commuter,0
5.61.39.3-10.42.0.42-80-45061-6,BMW i3,85,Station_77,San Francisco,26-01-24 23:00,27-01-24 2:39,21.76458667,2.010010135,20.31741797,23.20977594,7,DC Fast Charger,Long-Distance Traveler,0
10.42.0.42-52.216.80.202-51064-80-6,Nissan Leaf,50,Station_485,New York,27-01-24 0:00,27-01-24 2:03,16.55462396,6.494007043,36.74898063,30.01767025,0,Level 1,Commuter,0
10.42.0.211-123.151.79.150-37855-80-6,Nissan Leaf,65.23649825,Station_470,Los Angeles,27-01-24 1:00,27-01-24 3:58,15.47409609,0.787798643,8.613364508,15.06320695,5,Level 2,Commuter,0
180.149.136.247-10.42.0.211-80-43780-6,BMW i3,50,Station_460,New York,27-01-24 2:00,27-01-24 5:53,43.5123471,1.181219115,26.13523981,6.619677868,3,DC Fast Charger,Commuter,1
207.253.122.41-10.42.0.42-80-51698-6,Nissan Leaf,75,Station_258,Houston,27-01-24 3:00,27-01-24 6:14,38.59813941,1.369419618,26.5629522,45.04426936,6,Level 2,Long-Distance Traveler,0
183.79.250.123-10.42.0.42-443-59118-6,BMW i3,62,Station_127,San Francisco,27-01-24 4:00,27-01-24 6:48,45.07891732,2.400914068,,6.556610944,5,Level 2,Commuter,0
10.42.0.211-31.13.80.36-37815-443-6,BMW i3,85,Station_485,Chicago,27-01-24 5:00,27-01-24 5:49,58.77314552,2.746555881,12.80228934,22.0395108,6,Level 2,Long-Distance Traveler,0
10.42.0.42-52.84.29.55-32883-443-6,Hyundai Kona,62,Station_391,Chicago,27-01-24 6:00,27-01-24 7:04,65.53939778,1.965124533,5.210684627,32.84723523,6,Level 2,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-7866-53-17,Tesla Model 3,62,Station_282,San Francisco,27-01-24 7:00,27-01-24 8:22,79.21399696,2.604326203,20.61380416,22.48456536,4,DC Fast Charger,Commuter,0
10.42.0.211-10.42.0.1-1314-53-17,BMW i3,62,Station_474,New York,27-01-24 8:00,27-01-24 11:24,62.91943735,1.110562982,37.24345801,38.96704817,4,DC Fast Charger,Casual Driver,1
174.35.73.111-10.42.0.211-80-36447-6,Chevy Bolt,35.04435442,Station_88,Los Angeles,27-01-24 9:00,27-01-24 11:19,18.3997104,2.06552039,5.904189493,28.02151128,0,DC Fast Charger,Commuter,0
10.42.0.211-54.192.38.18-39969-443-6,Tesla Model 3,62,Station_204,New York,27-01-24 10:00,27-01-24 13:52,47.49230024,3.410300606,44.87220046,6.153396129,7,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-31312-53-17,Tesla Model 3,85,Station_16,San Francisco,27-01-24 11:00,27-01-24 14:29,21.47142841,3.116225346,47.1897587,26.87453276,4,DC Fast Charger,Casual Driver,0
174.129.32.118-10.42.0.211-443-45175-6,Tesla Model 3,75,Station_151,San Francisco,27-01-24 12:00,27-01-24 14:45,21.86794779,3.383336827,29.884066,40.43305378,2,Level 2,Commuter,0
10.42.0.211-47.89.69.217-33935-80-6,Hyundai Kona,75,Station_424,Los Angeles,27-01-24 13:00,27-01-24 13:33,78.23764802,2.783211867,10.32712933,10.55371758,2,Level 2,Commuter,0
10.42.0.42-23.208.168.108-56116-443-6,BMW i3,62,Station_254,Houston,27-01-24 14:00,27-01-24 17:04,79.75044564,3.43346384,,12.67489617,3,DC Fast Charger,Commuter,0
10.42.0.151-10.42.0.1-32310-53-17,Hyundai Kona,85,Station_188,Houston,27-01-24 15:00,27-01-24 18:21,66.89909636,2.769485464,39.32414111,17.09197469,6,DC Fast Charger,Commuter,0
216.58.219.238-10.42.0.42-443-34708-17,BMW i3,62,Station_329,Los Angeles,27-01-24 16:00,27-01-24 19:17,68.06928828,1.321177935,34.39817878,29.47225629,1,Level 1,Commuter,0
10.42.0.151-10.42.0.1-7252-53-17,Hyundai Kona,50,Station_32,Houston,27-01-24 17:00,27-01-24 19:11,40.05179662,1.039744909,26.32801687,36.04711966,2,DC Fast Charger,Casual Driver,0
172.217.11.3-10.42.0.211-443-57134-6,Hyundai Kona,85,Station_271,Chicago,27-01-24 18:00,27-01-24 19:16,77.67782197,2.875962348,36.8837694,31.18668659,5,Level 1,Commuter,0
10.42.0.42-119.146.74.34-51607-80-6,Chevy Bolt,62,Station_485,Houston,27-01-24 19:00,27-01-24 21:03,38.36041213,1.296983426,38.34376389,10.22554197,4,DC Fast Charger,Long-Distance Traveler,0
172.217.6.238-10.42.0.151-443-36759-6,Hyundai Kona,75,Station_397,Houston,27-01-24 20:00,27-01-24 23:21,6.337534265,0.941406248,4.315961671,12.54793256,4,Level 1,Long-Distance Traveler,0
10.42.0.211-66.198.24.240-46630-80-6,Nissan Leaf,100,Station_5,Houston,27-01-24 21:00,27-01-24 22:17,6.97877135,2.891860216,35.78892354,23.11595887,6,DC Fast Charger,Casual Driver,1
172.217.10.234-10.42.0.151-443-34458-6,Chevy Bolt,62,Station_459,Chicago,27-01-24 22:00,28-01-24 0:00,30.5491308,3.746992458,31.23151272,28.45569021,7,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-106.11.94.21-56996-443-6,Hyundai Kona,50,Station_330,Houston,27-01-24 23:00,28-01-24 2:29,62.42036137,2.50003528,29.9083034,8.075374255,0,DC Fast Charger,Casual Driver,0
10.42.0.42-106.39.169.66-43504-443-6,Tesla Model 3,25.57336024,Station_308,Chicago,28-01-24 0:00,28-01-24 1:53,34.79315986,3.412916197,11.91555036,19.5875447,1,Level 1,Long-Distance Traveler,0
