Fid,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging Station Location,Charging_Start_Time,Charging_EndTime,Energy_Consumed_kWh,Charging_Duration_hours,Charging_Rate_kW,Charging_Cost_USD,Vehicle_Age_years,Charger_Type,User_Type,Label,Results
10.42.0.211-50.16.220.202-33413-443-6,BMW i3,62.0,Station_30,Chicago,24-01-24 13:00,24-01-24 14:28,79.78776886,1.4464644359999999,,15.67662699,4.0,Level 1,Casual Driver,0,0
172.217.10.10-10.42.0.42-443-58004-6,Chevy Bolt,85.0,Station_172,Houston,24-01-24 14:00,24-01-24 15:10,75.62248861,1.7472795769999998,16.79147373,30.05461855,2.0,DC Fast Charger,Commuter,0,0
10.42.0.211-74.6.105.9-45949-80-6,Hyundai Kona,85.0,Station_309,New York,24-01-24 15:00,24-01-24 17:21,48.57848685,3.589270673,1.7222961540000001,22.01948188,1.0,Level 1,Long-Distance Traveler,0,0
172.217.12.165-10.42.0.42-443-48611-6,BMW i3,50.0,Station_394,Los Angeles,24-01-24 16:00,24-01-24 19:43,60.63745353,1.753845775,7.703067645,14.58892712,0.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.151-10.42.0.1-25324-53-17,Chevy Bolt,75.0,Station_343,Houston,24-01-24 17:00,24-01-24 19:05,66.85109294,2.587561871,20.27113939,38.77129432,4.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.42-106.39.169.66-33142-443-6,Nissan Leaf,62.0,Station_436,Houston,24-01-24 18:00,24-01-24 21:31,32.34799933,3.914681797,15.17023592,16.52347117,1.0,DC Fast Charger,Casual Driver,0,0
174.35.73.78-10.42.0.151-80-48370-6,Nissan Leaf,47.00766204,Station_177,San Francisco,24-01-24 19:00,24-01-24 22:17,,0.94806198,3.5819879610000003,19.074290700000002,4.0,Level 2,Casual Driver,0,0
172.217.7.164-10.42.0.42-443-59320-6,Chevy Bolt,15.42168148,Station_139,Chicago,24-01-24 20:00,24-01-24 22:31,67.70594564,3.9208613010000004,13.86051817,33.83991939,0.0,Level 2,Commuter,0,0
172.217.12.170-10.42.0.211-443-50320-6,Chevy Bolt,91.28885271,Station_194,San Francisco,24-01-24 21:00,25-01-24 0:05,8.383690895,2.0002674430000003,40.17788477,11.6762427,3.0,Level 1,Casual Driver,0,0
10.42.0.211-64.71.142.110-56875-443-6,Hyundai Kona,50.0,Station_186,Los Angeles,24-01-24 22:00,25-01-24 1:14,60.93981788,1.8124725069999998,18.87937018,30.05560459,3.8986787489999997,DC Fast Charger,Casual Driver,0,0
10.42.0.211-52.73.105.117-58055-443-6,Hyundai Kona,100.0,Station_218,Houston,24-01-24 23:00,25-01-24 1:14,,0.5636985729999999,21.457692899999998,15.08908219,2.0,Level 2,Long-Distance Traveler,0,0
172.217.6.238-10.42.0.151-443-45890-6,Nissan Leaf,85.0,Station_164,San Francisco,25-01-24 0:00,25-01-24 3:42,,0.42184074299999996,13.14003931,19.95380605,5.0,DC Fast Charger,Commuter,0,0
239.255.255.250-10.42.0.1-1900-40745-17,BMW i3,85.0,Station_161,Chicago,25-01-24 1:00,25-01-24 2:43,7.603711414,0.807193473,,5.584713217000001,3.0,Level 2,Commuter,0,0
183.79.249.252-10.42.0.42-443-39799-6,Nissan Leaf,85.0,Station_431,Los Angeles,25-01-24 2:00,25-01-24 5:32,70.53663659,2.484147323,42.09577517,19.80706246,6.0,DC Fast Charger,Long-Distance Traveler,0,0
172.217.10.77-10.42.0.151-443-47158-6,BMW i3,100.0,Station_13,New York,25-01-24 3:00,25-01-24 5:41,73.31591786,2.896990677,23.97348714,18.38799786,1.0,Level 2,Casual Driver,0,0
180.96.74.33-10.42.0.211-80-51037-6,BMW i3,50.0,Station_296,San Francisco,25-01-24 4:00,25-01-24 6:08,62.86785795,2.923176577,15.49002761,10.01092975,4.0,Level 1,Casual Driver,0,0
10.42.0.211-23.206.166.66-59702-80-6,Hyundai Kona,100.0,Station_89,Los Angeles,25-01-24 5:00,25-01-24 7:35,14.35520849,1.76629888,47.80486646,35.24659269,2.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-38574-53-17,Tesla Model 3,85.0,Station_324,New York,25-01-24 6:00,25-01-24 8:47,74.78969508,1.879862312,21.10837172,10.3422527,3.0,Level 1,Long-Distance Traveler,1,1
10.42.0.211-23.208.168.108-47381-80-6,Tesla Model 3,75.0,Station_42,San Francisco,25-01-24 7:00,25-01-24 10:24,41.98075323,1.7321354430000002,14.09085874,37.6206353,4.814970203000001,DC Fast Charger,Casual Driver,0,0
180.149.138.210-10.42.0.211-80-58997-6,Chevy Bolt,91.77553028,Station_403,Los Angeles,25-01-24 8:00,25-01-24 9:44,66.82312116,2.98595497,11.89627328,22.68582478,5.0,Level 1,Commuter,0,0
172.217.10.106-10.42.0.211-443-60250-6,Hyundai Kona,50.0,Station_210,Los Angeles,25-01-24 9:00,25-01-24 9:43,47.18840894,3.3301281119999997,5.340049724,29.79361388,3.0,Level 1,Long-Distance Traveler,0,0
10.42.0.151-52.94.232.195-34086-443-6,BMW i3,100.0,Station_229,San Francisco,25-01-24 10:00,25-01-24 11:07,46.29599735,2.1538572240000002,10.60040169,13.90486818,6.817970665,Level 2,Casual Driver,0,0
172.217.11.46-10.42.0.151-443-40470-6,Tesla Model 3,75.0,Station_350,Los Angeles,25-01-24 11:00,25-01-24 13:49,37.10851773,2.938394117,20.08030772,20.35481155,1.8964453069999998,Level 2,Long-Distance Traveler,0,0
172.217.10.66-10.42.0.211-443-55217-6,BMW i3,62.0,Station_275,Houston,25-01-24 12:00,25-01-24 13:14,71.97510218,1.057536324,23.65002521,32.02073545,5.0,Level 2,Commuter,0,0
10.42.0.211-77.234.41.79-49207-443-6,Tesla Model 3,85.0,Station_442,San Francisco,25-01-24 13:00,25-01-24 15:54,,3.7359957689999996,22.12840796,31.0045626,4.0,Level 1,Commuter,0,0
10.42.0.151-52.84.134.181-48064-443-6,Tesla Model 3,50.0,Station_279,Los Angeles,25-01-24 14:00,25-01-24 17:57,45.13403808,2.01884819,,10.67635887,3.0,Level 2,Casual Driver,0,0
10.42.0.211-106.39.169.66-55304-80-6,Tesla Model 3,85.0,Station_251,New York,25-01-24 15:00,25-01-24 18:12,23.92092197,2.145806354,25.796602899999996,6.9849758820000005,4.415774009,Level 2,Commuter,0,0
10.42.0.211-36.110.213.49-39789-443-6,Hyundai Kona,85.0,Station_310,New York,25-01-24 16:00,25-01-24 19:43,40.6309235,2.749739412,25.76719414,9.165930227999999,4.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-104.192.110.245-38033-80-6,Nissan Leaf,62.0,Station_208,Houston,25-01-24 17:00,25-01-24 18:44,75.40700954,3.15448654,17.72970872,9.081870691,0.0,Level 2,Commuter,0,0
209.85.144.154-10.42.0.211-443-33402-6,BMW i3,62.0,Station_321,San Francisco,25-01-24 18:00,25-01-24 21:18,,3.314983827,18.86581794,31.58342176,7.0,DC Fast Charger,Casual Driver,0,0
180.76.148.209-10.42.0.151-80-46987-6,Hyundai Kona,75.0,Station_140,Los Angeles,25-01-24 19:00,25-01-24 22:44,36.49027788,0.704754315,5.949301763999999,23.36364121,2.0,Level 2,Long-Distance Traveler,1,1
183.79.250.123-10.42.0.211-443-48380-6,Hyundai Kona,85.0,Station_280,Los Angeles,25-01-24 20:00,25-01-24 20:58,67.56014288,2.81123665,8.970549593,37.67046404,7.0,DC Fast Charger,Commuter,0,0
10.42.0.211-64.71.142.110-46736-80-6,Hyundai Kona,75.0,Station_34,New York,25-01-24 21:00,25-01-24 21:47,52.57470179,3.265989574,4.711583205,12.3288539,5.0,Level 2,Commuter,0,0
10.42.0.211-88.212.196.75-53982-443-6,Hyundai Kona,85.0,Station_309,Houston,25-01-24 22:00,25-01-24 22:49,28.27985715,2.693719409,13.22697476,24.96372469,0.0,Level 2,Commuter,0,0
172.217.6.238-10.42.0.151-80-57990-6,Hyundai Kona,62.0,Station_392,New York,25-01-24 23:00,25-01-24 23:43,28.8691248,1.15392075,32.83003789,46.05917303,4.0,DC Fast Charger,Casual Driver,0,0
10.42.0.211-74.6.105.13-56361-443-6,Chevy Bolt,85.0,Station_18,New York,26-01-24 0:00,26-01-24 3:11,13.11699851,3.537873195,,25.79954837,0.524095028,Level 1,Casual Driver,0,0
10.42.0.211-10.42.0.1-2234-53-17,BMW i3,50.0,Station_57,Houston,26-01-24 1:00,26-01-24 4:26,21.42275953,0.734879615,9.189077429,28.07289558,7.0,DC Fast Charger,Commuter,0,0
10.42.0.211-10.42.0.1-53817-53-17,Hyundai Kona,100.0,Station_112,San Francisco,26-01-24 2:00,26-01-24 3:23,45.11780648,3.952704738,4.273735085,7.070463344,0.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-64563-53-17,BMW i3,62.0,Station_5,Los Angeles,26-01-24 3:00,26-01-24 4:00,26.29222408,1.778820811,3.593327632,33.69455231,2.0,Level 2,Commuter,0,0
10.42.0.42-104.254.66.16-49949-80-6,Chevy Bolt,75.0,Station_410,San Francisco,26-01-24 4:00,26-01-24 5:27,51.63684234,0.783552125,14.606984400000002,13.47966679,0.0,Level 1,Long-Distance Traveler,0,0
157.56.52.45-10.42.0.151-40024-43477-17,Chevy Bolt,85.0,Station_414,Chicago,26-01-24 5:00,26-01-24 7:13,44.81719082,1.0358587670000001,12.5468615,32.94204562,1.658013067,Level 1,Long-Distance Traveler,0,0
220.243.219.55-10.42.0.211-80-54829-6,BMW i3,50.0,Station_182,Chicago,26-01-24 6:00,26-01-24 9:19,19.36200574,2.536249342,29.6262428,35.25777163,7.0,DC Fast Charger,Casual Driver,0,0
10.42.0.211-31.13.71.7-57003-443-6,Tesla Model 3,75.0,Station_13,Chicago,26-01-24 7:00,26-01-24 10:35,55.39579144,2.253027296,31.55409656,12.86430721,6.0,Level 1,Commuter,0,0
10.42.0.211-115.239.210.141-39803-80-6,Nissan Leaf,50.0,Station_339,Houston,26-01-24 8:00,26-01-24 10:37,22.01644361,1.2691575990000001,41.19625064,35.94010098,0.0,Level 1,Casual Driver,1,1
10.42.0.1-10.42.0.42-53-36241-17,Tesla Model 3,75.0,Station_285,New York,26-01-24 9:00,26-01-24 12:59,67.38186056,0.799210231,2.63696679,25.81518236,2.0,DC Fast Charger,Commuter,0,0
10.42.0.211-54.230.49.105-44389-443-6,Tesla Model 3,75.0,Station_259,San Francisco,26-01-24 10:00,26-01-24 13:07,68.23834405,2.710437199,8.991499199,39.6850224,7.0,Level 1,Long-Distance Traveler,1,1
219.142.78.162-10.42.0.211-80-57089-6,Tesla Model 3,62.0,Station_90,Los Angeles,26-01-24 11:00,26-01-24 11:54,67.13334039,1.234154803,27.9567152,32.69770059,4.0,Level 1,Casual Driver,0,0
10.42.0.211-118.123.114.134-46638-80-6,Hyundai Kona,75.0,Station_104,Chicago,26-01-24 12:00,26-01-24 15:40,42.91893734,3.165395418,13.10448059,22.07155669,5.0,DC Fast Charger,Casual Driver,0,0
174.35.73.97-10.42.0.211-80-54426-6,Chevy Bolt,50.0,Station_379,San Francisco,26-01-24 13:00,26-01-24 13:48,,0.8945285040000001,15.33502267,22.6734294,0.0,DC Fast Charger,Casual Driver,0,0
10.42.0.151-72.21.207.148-35574-443-6,Tesla Model 3,62.0,Station_186,Chicago,26-01-24 14:00,26-01-24 17:49,35.32733225,1.47164376,44.67299946,25.36250423,3.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-54.192.38.236-54576-443-6,Chevy Bolt,62.0,Station_250,Chicago,26-01-24 15:00,26-01-24 17:45,74.51050318,1.5892187580000001,7.994911673,29.59671413,1.0,Level 1,Casual Driver,0,0
172.217.6.195-10.42.0.151-443-49075-6,BMW i3,50.0,Station_255,Los Angeles,26-01-24 16:00,26-01-24 16:32,,1.009888846,37.57241997,17.34254109,6.0,Level 2,Commuter,0,0
10.42.0.151-10.42.0.1-8576-53-17,Nissan Leaf,85.0,Station_76,Houston,26-01-24 17:00,26-01-24 20:44,49.73870005,2.015517255,32.86836958,19.58495549,6.0,DC Fast Charger,Commuter,0,0
203.130.53.126-10.42.0.211-80-52100-6,BMW i3,1.536539743,Station_386,New York,26-01-24 18:00,26-01-24 19:55,23.52224181,1.8443738509999998,42.3802714,0.671346505,5.0,DC Fast Charger,Long-Distance Traveler,0,0
172.217.3.110-10.42.0.211-443-51361-6,BMW i3,100.0,Station_459,Houston,26-01-24 19:00,26-01-24 22:58,44.95337165,1.5923756219999998,34.04003944,26.37865051,5.0,Level 1,Casual Driver,0,0
10.42.0.151-10.42.0.1-38422-53-17,Hyundai Kona,121.21189240000001,Station_108,San Francisco,26-01-24 20:00,26-01-24 22:54,66.70523645,1.895220172,6.513656892999999,32.28523073,7.0,Level 2,Commuter,0,0
10.42.0.151-66.231.239.122-37378-80-6,Nissan Leaf,62.0,Station_156,Houston,26-01-24 21:00,26-01-24 23:51,44.06215479,2.7143318880000002,12.63772843,5.449246049,3.0,Level 2,Casual Driver,0,0
151.101.21.140-10.42.0.211-443-43476-6,BMW i3,100.0,Station_82,San Francisco,26-01-24 22:00,26-01-24 22:38,14.02553302,2.276768301,30.77497307,10.7949894,7.0,Level 1,Commuter,0,0
5.61.39.3-10.42.0.42-80-45061-6,BMW i3,85.0,Station_77,San Francisco,26-01-24 23:00,27-01-24 2:39,21.76458667,2.010010135,20.31741797,23.20977594,7.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.42-52.216.80.202-51064-80-6,Nissan Leaf,50.0,Station_485,New York,27-01-24 0:00,27-01-24 2:03,16.55462396,6.494007043,36.74898063,30.01767025,0.0,Level 1,Commuter,0,0
10.42.0.211-123.151.79.150-37855-80-6,Nissan Leaf,65.23649825,Station_470,Los Angeles,27-01-24 1:00,27-01-24 3:58,15.47409609,0.787798643,8.613364508,15.06320695,5.0,Level 2,Commuter,0,0
180.149.136.247-10.42.0.211-80-43780-6,BMW i3,50.0,Station_460,New York,27-01-24 2:00,27-01-24 5:53,43.5123471,1.181219115,26.13523981,6.619677867999999,3.0,DC Fast Charger,Commuter,1,1
207.253.122.41-10.42.0.42-80-51698-6,Nissan Leaf,75.0,Station_258,Houston,27-01-24 3:00,27-01-24 6:14,38.59813941,1.3694196180000002,26.562952199999998,45.04426936,6.0,Level 2,Long-Distance Traveler,0,0
183.79.250.123-10.42.0.42-443-59118-6,BMW i3,62.0,Station_127,San Francisco,27-01-24 4:00,27-01-24 6:48,45.07891732,2.400914068,,6.556610944,5.0,Level 2,Commuter,0,0
10.42.0.211-31.13.80.36-37815-443-6,BMW i3,85.0,Station_485,Chicago,27-01-24 5:00,27-01-24 5:49,58.77314552,2.7465558810000004,12.80228934,22.039510800000002,6.0,Level 2,Long-Distance Traveler,0,0
10.42.0.42-52.84.29.55-32883-443-6,Hyundai Kona,62.0,Station_391,Chicago,27-01-24 6:00,27-01-24 7:04,65.53939778,1.9651245330000002,5.210684627,32.84723523,6.0,Level 2,Long-Distance Traveler,0,0
10.42.0.151-10.42.0.1-7866-53-17,Tesla Model 3,62.0,Station_282,San Francisco,27-01-24 7:00,27-01-24 8:22,79.21399696,2.6043262030000003,20.61380416,22.48456536,4.0,DC Fast Charger,Commuter,0,0
10.42.0.211-10.42.0.1-1314-53-17,BMW i3,62.0,Station_474,New York,27-01-24 8:00,27-01-24 11:24,62.91943735,1.110562982,37.24345801,38.96704817,4.0,DC Fast Charger,Casual Driver,1,1
174.35.73.111-10.42.0.211-80-36447-6,Chevy Bolt,35.04435442,Station_88,Los Angeles,27-01-24 9:00,27-01-24 11:19,18.3997104,2.06552039,5.904189493,28.02151128,0.0,DC Fast Charger,Commuter,0,0
10.42.0.211-54.192.38.18-39969-443-6,Tesla Model 3,62.0,Station_204,New York,27-01-24 10:00,27-01-24 13:52,47.49230024,3.4103006060000003,44.87220046,6.153396129,7.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-10.42.0.1-31312-53-17,Tesla Model 3,85.0,Station_16,San Francisco,27-01-24 11:00,27-01-24 14:29,21.47142841,3.1162253460000002,47.189758700000006,26.87453276,4.0,DC Fast Charger,Casual Driver,0,0
174.129.32.118-10.42.0.211-443-45175-6,Tesla Model 3,75.0,Station_151,San Francisco,27-01-24 12:00,27-01-24 14:45,21.86794779,3.383336827,29.884065999999997,40.43305378,2.0,Level 2,Commuter,0,0
10.42.0.211-47.89.69.217-33935-80-6,Hyundai Kona,75.0,Station_424,Los Angeles,27-01-24 13:00,27-01-24 13:33,78.23764802,2.783211867,10.32712933,10.55371758,2.0,Level 2,Commuter,0,0
10.42.0.42-23.208.168.108-56116-443-6,BMW i3,62.0,Station_254,Houston,27-01-24 14:00,27-01-24 17:04,79.75044564,3.43346384,,12.67489617,3.0,DC Fast Charger,Commuter,0,0
10.42.0.151-10.42.0.1-32310-53-17,Hyundai Kona,85.0,Station_188,Houston,27-01-24 15:00,27-01-24 18:21,66.89909636,2.7694854639999997,39.32414111,17.09197469,6.0,DC Fast Charger,Commuter,0,0
216.58.219.238-10.42.0.42-443-34708-17,BMW i3,62.0,Station_329,Los Angeles,27-01-24 16:00,27-01-24 19:17,68.06928828,1.321177935,34.39817878,29.47225629,1.0,Level 1,Commuter,0,0
10.42.0.151-10.42.0.1-7252-53-17,Hyundai Kona,50.0,Station_32,Houston,27-01-24 17:00,27-01-24 19:11,40.05179662,1.0397449090000002,26.32801687,36.04711966,2.0,DC Fast Charger,Casual Driver,0,0
172.217.11.3-10.42.0.211-443-57134-6,Hyundai Kona,85.0,Station_271,Chicago,27-01-24 18:00,27-01-24 19:16,77.67782197,2.8759623480000003,36.8837694,31.18668659,5.0,Level 1,Commuter,0,0
10.42.0.42-119.146.74.34-51607-80-6,Chevy Bolt,62.0,Station_485,Houston,27-01-24 19:00,27-01-24 21:03,38.36041213,1.296983426,38.34376389,10.22554197,4.0,DC Fast Charger,Long-Distance Traveler,0,0
172.217.6.238-10.42.0.151-443-36759-6,Hyundai Kona,75.0,Station_397,Houston,27-01-24 20:00,27-01-24 23:21,6.337534265,0.941406248,4.315961671,12.54793256,4.0,Level 1,Long-Distance Traveler,0,0
10.42.0.211-66.198.24.240-46630-80-6,Nissan Leaf,100.0,Station_5,Houston,27-01-24 21:00,27-01-24 22:17,6.97877135,2.8918602160000004,35.78892354,23.11595887,6.0,DC Fast Charger,Casual Driver,1,1
172.217.10.234-10.42.0.151-443-34458-6,Chevy Bolt,62.0,Station_459,Chicago,27-01-24 22:00,28-01-24 0:00,30.5491308,3.7469924580000002,31.23151272,28.45569021,7.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-106.11.94.21-56996-443-6,Hyundai Kona,50.0,Station_330,Houston,27-01-24 23:00,28-01-24 2:29,62.42036137,2.50003528,29.908303399999998,8.075374255,0.0,DC Fast Charger,Casual Driver,0,0
10.42.0.42-106.39.169.66-43504-443-6,Tesla Model 3,25.57336024,Station_308,Chicago,28-01-24 0:00,28-01-24 1:53,34.79315986,3.412916197,11.91555036,19.5875447,1.0,Level 1,Long-Distance Traveler,0,0
10.42.0.151-31.13.80.5-50354-443-6,Nissan Leaf,41.65658285,Station_333,Los Angeles,28-01-24 1:00,28-01-24 2:37,58.45788451,1.02038116,,37.03351585,7.0,Level 2,Casual Driver,0,0
172.217.3.106-10.42.0.151-443-59164-6,Nissan Leaf,100.0,Station_169,New York,28-01-24 2:00,28-01-24 4:48,50.162657700000004,3.627355006,41.56617601,14.25426999,7.0,Level 1,Commuter,0,0
192.229.173.173-10.42.0.211-80-44478-6,Nissan Leaf,100.0,Station_181,Los Angeles,28-01-24 3:00,28-01-24 6:54,76.06503881,3.7243685189999995,5.490322577000001,8.832716318,1.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.211-23.21.95.195-55006-443-6,Chevy Bolt,75.0,Station_366,New York,28-01-24 4:00,28-01-24 6:34,51.21630472,1.845050656,18.27526175,35.13982236,5.0,Level 2,Long-Distance Traveler,0,0
10.42.0.151-111.221.77.144-43477-40028-17,Hyundai Kona,85.0,Station_178,Los Angeles,28-01-24 5:00,28-01-24 6:42,39.67713381,3.944614198,5.847147396,23.86068056,1.0,Level 1,Casual Driver,0,0
10.42.0.211-10.42.0.1-3276-53-17,Hyundai Kona,50.0,Station_143,New York,28-01-24 6:00,28-01-24 6:33,68.26902092,1.533486897,15.06055653,8.010477245,3.0,Level 1,Casual Driver,0,0
10.42.0.211-23.206.125.17-38444-80-6,Tesla Model 3,62.0,Station_362,New York,28-01-24 7:00,28-01-24 8:45,30.55001156,2.8343933530000003,8.831573588,38.44179324,7.0,Level 2,Casual Driver,0,0
10.42.0.151-108.174.10.10-56871-80-6,Tesla Model 3,75.0,Station_248,San Francisco,28-01-24 8:00,28-01-24 9:42,44.75866738,3.4897712,19.40437243,5.782817804,5.0,DC Fast Charger,Long-Distance Traveler,0,0
10.42.0.151-10.42.0.1-59502-53-17,Nissan Leaf,75.0,Station_127,New York,28-01-24 9:00,28-01-24 10:46,59.15730847,2.8668371489999998,19.10141709,20.11401486,3.0,Level 2,Casual Driver,0,0
10.42.0.211-69.147.82.61-36529-443-6,Tesla Model 3,100.0,Station_263,New York,28-01-24 10:00,28-01-24 11:17,57.14555997,2.5697534980000003,5.962444721000001,13.62721841,7.0,DC Fast Charger,Commuter,0,0
203.205.191.22-10.42.0.211-80-60338-6,Chevy Bolt,75.0,Station_40,San Francisco,28-01-24 11:00,28-01-24 14:03,,2.073371386,38.68805256,38.299487,3.0,Level 2,Casual Driver,0,0
180.76.151.150-10.42.0.42-80-53956-6,Hyundai Kona,75.0,Station_412,Houston,28-01-24 12:00,28-01-24 14:11,23.836880100000002,2.853649233,12.32951236,36.23594104,2.82548197,Level 1,Commuter,0,0
211.144.37.229-10.42.0.151-80-35425-6,Nissan Leaf,47.65326138,Station_416,Houston,28-01-24 13:00,28-01-24 15:15,29.34959504,2.5597015730000003,30.32389572,13.5072117,1.0,Level 1,Commuter,0,0
172.217.10.10-10.42.0.151-443-43464-6,Tesla Model 3,85.0,Station_355,San Francisco,28-01-24 14:00,28-01-24 15:46,47.06092563,2.445548837,10.4139871,31.57940064,6.0,Level 1,Casual Driver,0,0
172.217.9.234-10.42.0.211-443-35225-6,Chevy Bolt,75.0,Station_255,Chicago,28-01-24 15:00,28-01-24 16:08,27.17017081,3.3209390610000002,23.82464409,9.887290857,4.0,DC Fast Charger,Commuter,0,0
182.22.31.124-10.42.0.211-80-41457-6,Chevy Bolt,50.0,Station_143,New York,28-01-24 16:00,28-01-24 17:27,48.94232025,3.791622316,31.171170500000002,10.16370187,4.0,DC Fast Charger,Commuter,1,1
10.42.0.151-10.42.0.1-13555-53-17,Tesla Model 3,50.0,Station_240,New York,28-01-24 17:00,28-01-24 17:48,19.14653893,2.80415158,35.45357671,7.523935074,1.0,Level 2,Commuter,0,0
10.42.0.211-10.42.0.1-2730-53-17,Hyundai Kona,75.0,Station_228,San Francisco,28-01-24 18:00,28-01-24 19:57,58.19728527,1.762047418,6.508745153,38.2962624,5.0,DC Fast Charger,Casual Driver,1,1
172.217.10.110-10.42.0.151-443-35271-6,Tesla Model 3,62.0,Station_341,San Francisco,28-01-24 19:00,28-01-24 21:22,65.2009372,2.952728388,22.57264065,9.017936694,7.197041544,DC Fast Charger,Casual Driver,0,0
10.42.0.211-10.42.0.1-38735-53-17,Nissan Leaf,5.189529952,Station_198,Chicago,28-01-24 20:00,28-01-24 21:46,51.14211521,1.780954154,21.11803065,34.73970731,2.0,Level 2,Commuter,0,0
10.42.0.211-72.30.2.182-35937-443-6,Tesla Model 3,50.0,Station_65,Houston,28-01-24 21:00,28-01-24 22:46,69.71594631,3.7830984460000003,10.06309377,37.11929537,4.0,DC Fast Charger,Long-Distance Traveler,0,0
172.217.10.3-10.42.0.42-443-59045-6,Chevy Bolt,85.0,Station_388,Los Angeles,28-01-24 22:00,29-01-24 1:35,41.97718284,3.1964455519999997,49.3083694,19.5628167,5.0,Level 2,Commuter,0,0
180.163.15.184-10.42.0.211-80-38764-6,Tesla Model 3,50.0,Station_11,Houston,28-01-24 23:00,28-01-24 23:57,69.42235104,1.937366869,9.889820742000001,10.83495891,5.0,DC Fast Charger,Casual Driver,0,0
140.205.140.87-10.42.0.151-80-58320-6,Hyundai Kona,50.0,Station_108,New York,29-01-24 0:00,29-01-24 1:35,78.98357945,2.904071459,37.47917296,32.75725728,0.0,DC Fast Charger,Commuter,0,0
183.57.48.84-10.42.0.151-80-50037-6,BMW i3,85.0,Station_26,San Francisco,29-01-24 1:00,29-01-24 1:39,8.527929006,2.929231262,9.812104577000001,17.86108716,1.0,Level 1,Commuter,0,0
203.130.53.126-10.42.0.211-80-52264-6,Tesla Model 3,96.98923662,Station_445,Chicago,29-01-24 2:00,29-01-24 4:35,54.86000329,1.7409047219999998,38.70203715,18.79158393,0.0,DC Fast Charger,Casual Driver,0,0
10.42.0.151-50.22.240.169-50074-5222-6,Hyundai Kona,105.5549669,Station_421,Houston,29-01-24 3:00,29-01-24 6:54,48.50288659,3.2569565889999996,43.60970746,13.98407365,4.0,Level 2,Casual Driver,0,0
10.42.0.211-104.244.42.193-36775-80-6,Hyundai Kona,62.0,Station_151,Chicago,29-01-24 4:00,29-01-24 5:27,52.53257448,0.750034341,40.99044596,17.65431743,0.0,Level 2,Long-Distance Traveler,0,0
10.42.0.211-115.239.210.141-54478-80-6,Chevy Bolt,75.0,Station_221,Houston,29-01-24 5:00,29-01-24 8:50,45.4711888,2.9577467889999998,48.01145593,7.388725699,6.0,Level 1,Commuter,0,0
10.42.0.211-47.88.68.21-57255-443-6,Hyundai Kona,50.0,Station_341,New York,29-01-24 6:00,29-01-24 8:51,34.68026475,1.4975626819999999,41.81029741,36.02625219,6.0,Level 2,Commuter,0,0
